"shard","sequence_index","join_strategy","official_task_id","official_trial_id","official_category","official_difficulty","official_tags","official_passed","official_reward","official_max_score","official_score_eligible","official_artifact_refs_len","official_time_used","official_infra_failure_type","official_error_type","local_task_id","task_identity_source","task_identity_confidence","task_identity_candidates","top_family","contract_family","output_family","selected_solver_key","selected_solver_name","selected_source","workspace_visible","wrote_any_file","ok_writes","write_count","write_paths","primary_outputs","expected_outputs","output_candidates","final_artifact_refs_len","final_artifact_refs_candidate_len","artifact_outputs_len","diagnostic_ref_count","scoring_channel","output_channel","artifact_refs_role","filesystem_primary","route_events","warnings","errors","diagnosis","evidence_confidence","source_files"
"2","2","partial_sequence","earthquake-plate-calculation","earthquake-plate-calculation__agentbeats__fd6a81a1","natural-science","medium","[""geophysics"",""spatial-analysis"",""gis"",""plate-tectonics""]","false","0.0","1.0","true","0","57.808","","","ac5e52e3-80df-4c61-ba11-50b89904d717","unresolved","0.0","","csv_output","general_file_output","general_file_output","general_file_output","","","true","true","1","2","[""/root/output/formulation.md""]","[""/root/output/formulation.md"",""/root/data""]","[""/root/output/formulation.md"",""/root/output""]","[""/root/data/README.md"",""/root/data"",""/root/output/formulation.md"",""/root/output""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""json_csv_solver invoked for family='general_file_output'; continuing best-effort"",""selected_solver_key=general_file_output""]","[""/root/data: [Errno 21] Is a directory: '/root/.data.m8jy7q54.tmp' -> '/root/data'""]","filesystem_outputs_written+final_refs_present+official_refs_empty+generic_family","high","13_Run scenario — shard-2.txt"
"2","3","partial_sequence","exam-block-sequencing","exam-block-sequencing__agentbeats__380d020c","mathematics-or-formal-reasoning","hard","[""scheduling"",""optimization"",""integer-programming"",""timetabling"",""education""]","false","0.0","1.0","true","0","57.358","","","6fa62c66-4b7b-48f4-b360-2d7bfcf6ee9f","unresolved","0.0","","lean_solution","general_file_output","general_file_output","general_file_output","","","true","true","1","2","[""/root/druid""]","[""/root/patches""]","[""/root/druid""]","[""/root/answer.json""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""direct_adapter_complete"":1,""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""json_csv_solver invoked for family='general_file_output'; continuing best-effort"",""selected_solver_key=general_file_output""]","[""/root/patches: [Errno 21] Is a directory: '/root/.patches.h4xwberl.tmp' -> '/root/patches'""]","filesystem_outputs_written+final_refs_present+official_refs_empty+generic_family","high","13_Run scenario — shard-2.txt"
"2","4","partial_sequence","fix-druid-loophole-cve","fix-druid-loophole-cve__agentbeats__d94fe42c","cybersecurity","hard","[""Java"",""Security"",""Apache Druid"",""Vulnerability Fix""]","false","0.0","1.0","true","0","124.351","","","43e4a23f-be84-4df2-9ddc-15d93edf7ade","unresolved","0.0","","csv_output","security_config","security_config","security_config","","","true","true","2","2","[""/app/workspace/results.csv"",""/root/detection_results.csv""]","[""/app/workspace/results.csv"",""/root/detection_results.csv""]","[""/app/workspace/results.csv""]","[""/root/detection_results.csv""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""selected_solver_key=security_config""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-2.txt"
"2","5","partial_sequence","gravitational-wave-detection","gravitational-wave-detection__agentbeats__a1b81bd8","natural-science","medium","[""science"",""astronomy"",""physics"",""gravitational-waves"",""signal-processing"",""python"",""pycbc""]","false","0.0","1.0","true","0","65.89","","","5f4b0d94-f73e-413c-8bfc-e707554f0faa","unresolved","0.0","","csv_output","security_config","security_config","security_config","","","true","true","2","2","[""/app/workspace/dominant_factor.csv"",""/app/workspace/trend_result.csv""]","[""/app/workspace/trend_result.csv""]","[""/app/workspace/dominant_factor.csv""]","[""/root/""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""selected_solver_key=security_config""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-2.txt"
"2","6","partial_sequence","lake-warming-attribution","lake-warming-attribution__agentbeats__33517cc6","natural-science","medium","[""hydrology"",""trend-analysis"",""contribution-analysis""]","false","0.0","1.0","true","0","63.811","","","8e461874-deaf-499b-896d-9f467fe2c93b","unresolved","0.0","","csv_output","security_config","security_config","security_config","","","true","true","2","2","[""/app/workspace/results.csv"",""/root/counting_results.csv""]","[""/app/workspace/results.csv"",""/root/counting_results.csv""]","[""/app/workspace/results.csv""]","[""/root/counting_results.csv""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""event"":1,""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""selected_solver_key=security_config""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-2.txt"
"2","7","partial_sequence","mario-coin-counting","mario-coin-counting__agentbeats__0c682b29","media-content-production","medium","[""video-processing"",""image-processing"",""computer-vision""]","false","0.0","1.0","true","0","80.0","","","a7fa451e-e3fc-4336-bdc6-fb03bae517b8","unresolved","0.0","","json_output","security_config","security_config","security_config","","","true","true","3","3","[""/app/workspace/data.md"",""/root/model-and-data.md"",""/root/report.json""]","[""/root/report.json""]","[""/app/workspace/data.md""]","[""/root/model-and-data.md"",""/root/report.json""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1,""workspace_executor_complete"":1}","[""selected_solver_key=security_config""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-2.txt"
"2","8","partial_sequence","paratransit-routing","paratransit-routing__agentbeats__49aadfda","mathematics-or-formal-reasoning","hard","[""paratransit"",""dial-a-ride"",""routing"",""operations-research"",""schedule-audit""]","false","0.0","1.0","true","0","53.854","","","f47adced-947a-497a-b2be-410f94251e9f","unresolved","0.0","","office_pptx","office_pptx","office_pptx","office_pptx","","","true","true","2","2","[""/root/Awesome-Agent-Papers.pptx"",""/root/Awesome-Agent-Papers_processed.pptx""]","[""/root/Awesome-Agent-Papers_processed.pptx""]","[""/root/Awesome-Agent-Papers.pptx""]","[""/root/Awesome-Agent-Papers.pptx"",""/root/Awesome-Agent-Papers_processed.pptx""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""event"":1,""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""selected_solver_key=office_pptx""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-2.txt"
"2","9","partial_sequence","pptx-reference-formatting","pptx-reference-formatting__agentbeats__608716e3","office-white-collar","medium","[""pptx"",""ppt"",""slides"",""formatting""]","false","0.0","1.0","true","0","61.056","","","3dead440-ee4d-4053-8aae-2ee11e916d6a","unresolved","0.0","","office_xlsx","office_xlsx","office_xlsx","office_xlsx","","","true","true","1","1","[""/root/output/rar_result.xlsx""]","[""/root/output/rar_result.xlsx""]","[""/root/output/rar_result.xlsx"",""/root/output""]","[""/root/output/rar_result.xlsx"",""/root/output"",""/output/rar_result.xlsx""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""selected_solver_key=office_xlsx""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-2.txt"
"2","10","partial_sequence","reserves-at-risk-calc","reserves-at-ri***","finance-economics","medium","[""excel"",""finance"",""macrofinance"",""office""]","false","0.0","1.0","true","0","89.204","","","ea44cfd3-2f73-4632-ae72-4c173bbe8344","unresolved","0.0","","pdf_document","code_solution","code_solution","code_solution","","","true","true","3","3","[""/root/SimPO/scripts/simpo_trainer.py"",""/root/SimPO/unit_test/unit_test_1.py"",""/root/python_info.txt""]","[""/root/SimPO/paper.pdf"",""/root/SimPO/scripts/simpo_trainer.py"",""/root/SimPO/unit_test/unit_test_1.py"",""/root/python_info.txt""]","[""/root/SimPO/paper.pdf"",""/root/SimPO""]","[""/root/SimPO/scripts/simpo_trainer.py"",""/root/SimPO/scripts"",""/root/SimPO/paper.pdf"",""/root/SimPO""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""selected_solver_key=code_solution""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-2.txt"
"2","11","partial_sequence","simpo-code-reproduction","simpo-code-reproduction__agentbeats__bd7f4d43","software-engineering","hard","[""code-reproduction"",""nlp"",""paper-to-code"",""unit-tests""]","false","0.0","1.0","true","0","56.032","","","df4336f6-483a-4b29-bb16-228d5a48e6eb","unresolved","0.0","","general_file_output","general_file_output","general_file_output","general_file_output","","","true","false","","1","[""/root/data"",""/app/workspace/trend_result.csv"",""/app/workspace/results.csv"",""/app/workspace/dominant_factor.csv"",""/app/workspace/data.md"",""/workspace/outputs/skillsbench_output_contract.json"",""/workspace/outputs/skillsbench_answer.md"",""/workspace/outputs/results.csv"",""/workspace/outputs/skillsbench_resul"",""/root/.data.81w38y5j.tmp"",""/root/output"",""/root/workspace"",""/root/input"",""/root/patches"",""/root/answer.json"",""/root/data:""]","[""/root/data""]","[""/root/data""]","[""/root/answer.json""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""agent_run_completed"":1,""event"":1,""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1,""workspace_executor_complete"":1}","[""json_csv_solver invoked for family='general_file_output'; continuing best-effort"",""selected_solver_key=general_file_output""]","[""/root/data: [Errno 21] Is a directory: '/root/.data.81w38y5j.tmp' -> '/root/data'""]","filesystem_outputs_written+final_refs_present+official_refs_empty+generic_family","high","13_Run scenario — shard-2.txt"
"2","12","partial_sequence","threejs-to-obj","threejs-to-obj__agentbeats__0e1a3527","media-content-production","medium","[""threejs"",""obj"",""3d"",""node"",""javascript""]","false","0.0","1.0","true","0","64.708","","","1dca88a8-f6ec-4c8c-86d1-81d41c0e80ec","unresolved","0.0","","office_xlsx","office_xlsx","office_xlsx","office_xlsx","","","true","true","1","1","[""/app/workspace/nasa_budget_recovered.xlsx""]","[""/app/workspace/nasa_budget_recovered.xlsx""]","[""/app/workspace/nasa_budget_recovered.xlsx""]","[""/root/answer.json""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""selected_solver_key=office_xlsx""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-2.txt"
"2","13","unmatched","xlsx-recover-data","xlsx-recover-data__agentbeats__24867c1d","finance-economics","medium","[""excel"",""data-recovery"",""financial-analysis"",""cross-sheet-dependencies""]","false","0.0","1.0","true","0","60.502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","official_result_without_local_evidence","low","13_Run scenario — shard-2.txt"
"3","0","sequence_order","azure-bgp-oscillation-route-leak","azure-bgp-oscillation-route-leak__agentbeats__da77971b","software-engineering","medium","[""bgp"",""oscillation"",""azure"",""network""]","false","0.0","1.0","true","0","56.08","","","f2ca7430-98dd-41e5-97d3-9b036fd84c10","unresolved","0.0","","json_output","security_config","security_config","security_config","","","true","true","1","1","[""/app/output/oscillation_report.json""]","[""/app/output/oscillation_report.json""]","[""/app/output/oscillation_report.json""]","[""/app/output/oscillation_report.json"",""/output/oscillation_report.json""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""agent_run_completed"":1,""direct_adapter_complete"":1,""direct_adapter_start"":1,""executor_skillsbench_entered"":1,""workspace_executor_complete"":1,""workspace_executor_start"":1}","[""selected_solver_key=security_config""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-3.txt"
"3","1","sequence_order","data-to-d3","data-to-d3__agentbeats__51876b46","software-engineering","medium","[""d3.js"",""data-visualization"",""interactive-charts""]","false","0.0","1.0","true","0","92.838","","","5e199fb3-66c3-4165-abcb-ae3d5cc5d2df","unresolved","0.0","","csv_output","general_file_output","general_file_output","general_file_output","","","true","true","3","3","[""/root/output/css"",""/root/output/data"",""/root/output/js""]","[""/root/output/css"",""/root/output/data"",""/root/output/js""]","[""/root/output/css"",""/root/output""]","[""/root/data/stock-descriptions.csv"",""/root/data"",""/root/answer.json""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""agent_run_completed"":1,""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1,""workspace_executor_complete"":1}","[""json_csv_solver invoked for family='general_file_output'; continuing best-effort"",""selected_solver_key=general_file_output""]","","filesystem_outputs_written+final_refs_present+official_refs_empty+generic_family","high","13_Run scenario — shard-3.txt"
"3","2","sequence_order","econ-detrending-correlation","econ-detrending-correlation__agentbeats__5b561759","finance-economics","medium","[""economics"",""statistics"",""data-analysis"",""python"",""pandas"",""hp-filter"",""timeseries""]","false","0.0","1.0","true","0","62.205","","","2257b80e-bd7b-4ef3-880b-1dfadcb460e1","unresolved","0.0","","office_xlsx","security_config","security_config","security_config","","","true","true","2","2","[""/app/workspace/answer.txt"",""/root/answer.txt""]","[""/app/workspace/answer.txt"",""/root/answer.txt""]","[""/app/workspace/answer.txt""]","[""/root/answer.txt""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1,""workspace_executor_complete"":1}","[""selected_solver_key=security_config""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-3.txt"
"3","3","sequence_order","exceltable-in-ppt","exceltable-in-ppt__agentbeats__44cc618b","office-white-collar","medium","[""excel"",""pptx"",""table-update""]","false","0.0","1.0","true","0","102.18","","","8f412f27-b589-4df2-ae65-a0f2baf634a0","unresolved","0.0","","office_pptx","office_pptx","office_pptx","office_pptx","","","true","true","1","1","[""/root/results.pptx""]","[""/root/results.pptx""]","[""/root/results.pptx""]","[""/root/input.pptx"",""/root/results.pptx""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""selected_solver_key=office_pptx""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-3.txt"
"3","4","sequence_order","fix-erlang-ssh-cve","fix-erlang-ssh-cve__agentbeats__58e60694","cybersecurity","hard","[""erlang"",""security""]","false","0.0","1.0","true","0","179.961","","","662beba3-83ef-43fb-ad28-475f874be6e9","unresolved","0.0","","markdown_output","general_file_output","general_file_output","general_file_output","","","true","true","1","1","[""/root/answer.json""]","","","[""/root/answer.json""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""direct_adapter_complete"":1,""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""No output requirements detected; attempting best-effort answer.json fallback."",""generic no-requirements fallback wrote /root/answer.json""]","","filesystem_outputs_written+final_refs_present+official_refs_empty+generic_family","high","13_Run scenario — shard-3.txt"
"3","5","sequence_order","grid-dispatch-operator","grid-dispatch-operator__agentbeats__c82ed535","industrial-physical-systems","medium","[""energy"",""large-scale-energy-market-clearing"",""optimization"",""power-flow"",""dc-opf""]","false","0.0","1.0","true","0","101.617","","","6f4b19c5-16fc-4788-93c7-1913552c0b7f","unresolved","0.0","","json_output","security_config","security_config","security_config","","","true","true","1","1","[""/app/workspace/report.json""]","[""/app/workspace/report.json""]","[""/app/workspace/report.json""]","[""/root/answer.json""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""selected_solver_key=security_config""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-3.txt"
"3","6","sequence_order","latex-formula-extraction","latex-formula-extraction__agentbeats__e9691485","office-white-collar","medium","[""pdf"",""latex"",""latex-extraction""]","false","0.0","1.0","true","0","747.379","","","2acaee00-f986-45fb-bdfb-f58973651703","unresolved","0.0","","pdf_document","pdf_document","pdf_document","pdf_document","","","true","true","2","2","[""/root/2acaee00-f986-45fb-bdfb-f58973651703.pdf"",""/root/latex_formula_extraction.md""]","[""/root/latex_formula_extraction.md""]","[""/root/latex_formula_extraction.md""]","[""/root/latex_formula_extraction.md""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""direct_adapter_complete"":1,""event"":1,""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1,""workspace_executor_complete"":1}","[""selected_solver_key=pdf_document""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-3.txt"
"3","7","sequence_order","mars-clouds-clustering","mars-clouds-clustering__agentbeats__e3067ad3","natural-science","hard","[""science"",""astronomy"",""planetary-science"",""clustering"",""optimization"",""parallelization"",""python""]","false","0.0","1.0","true","0","65.221","","","8f342bbe-1e29-47a4-8868-d86aa684192a","unresolved","0.0","","csv_output","security_config","security_config","security_config","","","true","true","1","1","[""/root/pareto_frontier.csv""]","[""/root/pareto_frontier.csv""]","[""/root/pareto_frontier.csv""]","[""/root/pareto_frontier.csv""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""selected_solver_key=security_config""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-3.txt"
"3","8","sequence_order","pddl-airport-planning","pddl-airport-planning__agentbeats__e1e2e901","mathematics-or-formal-reasoning","medium","[""dsl"",""planning""]","false","0.0","1.0","true","0","70.334","","","7f1b5036-79af-4336-b1c5-1092496ff2d4","unresolved","0.0","","general_file_output","general_file_output","general_file_output","general_file_output","","","true","true","1","1","[""/root/answer.json""]","","","[""/root/answer.json""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""No output requirements detected; attempting best-effort answer.json fallback."",""generic no-requirements fallback wrote /root/answer.json""]","","filesystem_outputs_written+final_refs_present+official_refs_empty+generic_family","high","13_Run scenario — shard-3.txt"
"3","9","sequence_order","protein-expression-analysis","protein-expression-analysis__agentbeats__8c2e2d37","natural-science","medium","[""xlsx"",""proteomics"",""excel"",""data-analysis"",""statistics"",""bioinformatics""]","false","0.0","1.0","true","0","98.943","","","034b902a-39ae-4cfa-87c2-15b682b2cac3","unresolved","0.0","","office_xlsx","office_xlsx","office_xlsx","office_xlsx","","","true","true","1","1","[""/root/answer.json""]","","","[""/root/answer.json""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""event"":1,""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""No output requirements detected; attempting best-effort answer.json fallback."",""generic no-requirements fallback wrote /root/answer.json""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-3.txt"
"3","10","sequence_order","sales-pivot-analysis","sales-pivot-analysis__agentbeats__632b8f88","office-white-collar","medium","[""excel"",""pivot-tables"",""pdf"",""aggregation"",""data-integration""]","false","0.0","1.0","true","0","64.757","","","c2693b39-13b4-4e75-8eac-ae5e159624b4","unresolved","0.0","","pdf_document","office_xlsx","office_xlsx","office_xlsx","","","true","true","2","2","[""/root/demographic_analysis.xlsx"",""/root/income.xlsx""]","[""/root/demographic_analysis.xlsx"",""/root/income.xlsx"",""/root/population.pdf""]","[""/root/demographic_analysis.xlsx""]","[""/root/population.pdf"",""/root/income.xlsx"",""/root/demographic_analysis.""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""selected_solver_key=office_xlsx""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-3.txt"
"3","11","sequence_order","software-dependency-audit","software-dependency-audit__agentbeats__c6bf5da0","cybersecurity","medium","[""security"",""vulnerability-scanning"",""dependencies""]","false","0.0","1.0","true","0","70.274","","","03f775a3-9996-4d6a-b70d-6e195f9b7860","unresolved","0.0","","csv_output","security_config","security_config","security_config","","","true","true","1","1","[""/root/security_audit.csv""]","[""/root/security_audit.csv""]","[""/root/security_audit.csv""]","[""/root/package-lock.json"",""/root/security_audit.csv""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""event"":1,""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""selected_solver_key=security_config""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-3.txt"
"3","12","sequence_order","tictoc-unnecessary-abort-detection","tictoc-unnecessary-abort-detection__agentbeats__3f538698","software-engineering","hard","[""concurrency-control"",""transactions"",""tictoc"",""trace-analysis""]","false","0.0","1.0","true","0","51.401","","","5afed6f3-b5a7-4da9-8cc9-a13a7182e1f8","unresolved","0.0","","json_output","security_config","security_config","security_config","","","true","true","1","1","[""/root/unnecessary_aborts.json""]","[""/root/traces"",""/root/unnecessary_aborts.json""]","[""/root/traces""]","[""/root/unnecessary_aborts.json""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""event"":1,""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""selected_solver_key=security_config""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-3.txt"
"4","0","sequence_order","bike-rebalance","bike-rebalance__agentbeats__4de87dc7","mathematics-or-formal-reasoning","medium","[""bike-sharing"",""vehicle-routing"",""inventory-rebalancing"",""mixed-integer-program""]","false","0.0","1.0","true","0","49.694","","","a47368d0-0631-4047-99e9-dbde879cd09a","unresolved","0.0","","csv_output","general_file_output","general_file_output","general_file_output","","","true","true","1","1","[""/root/answer.json""]","","","[""/root/answer.json""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""agent_run_completed"":1,""direct_adapter_complete"":1,""direct_adapter_start"":1,""executor_skillsbench_entered"":1,""workspace_executor_complete"":1,""workspace_executor_start"":1}","[""No output requirements detected; attempting best-effort answer.json fallback."",""generic no-requirements fallback wrote /root/answer.json""]","","filesystem_outputs_written+final_refs_present+official_refs_empty+generic_family","high","13_Run scenario — shard-4.txt"
"4","1","sequence_order","debug-trl-grpo","debug-trl-grpo__agentbeats__28431001","software-engineering","hard","[""post-training"",""trl"",""debugging"",""reasoning-model"",""grpo""]","false","0.0","1.0","true","0","73.954","","","50d6406d-baca-423f-b12b-feb7abc7b3aa","metadata.aegisforge_a2a_payload_text.known_task_occurrence","0.7083333333333334","[{""reason"":""plausible-slug,known-public-skillsbench-task,appears-in-context"",""score"":85.0,""source"":""metadata.aegisforge_a2a_payload_text.known_task_occurrence"",""value"":""debug-trl-grpo""}]","markdown_output","code_solution","code_solution","code_solution","","","true","true","1","1","[""/root/answer.json""]","","","[""/root/answer.json""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""direct_adapter_complete"":1,""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""No output requirements detected; attempting best-effort answer.json fallback."",""generic no-requirements fallback wrote /root/answer.json""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-4.txt"
"4","2","sequence_order","edit-pdf","edit-pdf__agentbeats__b258de33","office-white-collar","medium","[""pdf"",""document-editing"",""form-filling"",""natural-language""]","false","0.0","1.0","true","0","60.732","","","788d5d5c-6781-43ad-8fe9-3422b8ebb43b","unresolved","0.0","","pdf_document","pdf_document","pdf_document","pdf_document","","","true","true","1","1","[""/root/output/output.pdf""]","[""/root/output/output.pdf""]","[""/root/output/output.pdf"",""/root/output""]","[""/root/output/output.pdf"",""/root/output"",""/root/input/input.pdf"",""/root/input"",""/root/in""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""direct_adapter_complete"":1,""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""selected_solver_key=pdf_document""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-4.txt"
"4","3","sequence_order","exoplanet-detection-period","exoplanet-detection-period__agentbeats__ef2e3d4b","natural-science","medium","[""science"",""astronomy"",""planetary-science"",""timeseries"",""data-analysis"",""python""]","false","0.0","1.0","true","0","68.144","","","650173d5-523d-478b-b6ed-1e2f7344835d","unresolved","0.0","","general_file_output","security_config","security_config","security_config","","","true","true","1","1","[""/root/period.txt""]","[""/root/period.txt""]","[""/root/period.txt""]","[""/root/period.txt"",""/root/data/tess_lc.txt"",""/root/data""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""selected_solver_key=security_config""]","","filesystem_outputs_written+final_refs_present+official_refs_empty","high","13_Run scenario — shard-4.txt"
"4","4","sequence_order","fix-visual-stability","fix-visual-stability__agentbeats__670e14c8","software-engineering","hard","[""react"",""nextjs"",""cls"",""flickering"",""visual-stability""]","false","0.0","1.0","true","0","134.035","","","f91e1a28-b972-4860-b20c-320ea12a30a1","unresolved","0.0","","markdown_output","general_file_output","general_file_output","general_file_output","","","true","true","1","1","[""/root/answer.json""]","","","[""/root/answer.json""]","4","4","4","4","filesystem_output_primary","filesystem_output_primary","diagnostic_and_compatibility_signal","true","{""executor_skillsbench_before_terminal_flush"":1,""executor_skillsbench_entered"":1,""final_response_contract_emit"":1}","[""No output requirements detected; attempting best-effort answer.json fallback."",""generic no-requirements fallback wrote /root/answer.json""]","","filesystem_outputs_written+final_refs_present+official_refs_empty+generic_family","high","13_Run scenario — shard-4.txt"
